2.0	1.8814288897601503	6323.217545044163	1085.0693502441823
4.0	1.8923015347962044	7156.343054671147	1223.6116284185991
6.0	1.8826754046194583	5158.8930947421795	1547.4856966924624
8.0	1.8582243566584513	5953.224563268336	2022.6505249876868
10.0	1.8427726578939683	5533.179849755948	768.7049737501944
12.0	1.848957605233597	5756.991724616835	1676.9358267788953
14.0	1.854165681362184	5317.383243363206	2421.66063850539
16.0	1.8522159408766008	5730.975734958019	426.6820921278467
18.0	1.854759460265931	6258.327247453883	583.2295195653825
20.0	1.809163915914979	6102.3312769881495	2263.2783175022064
22.0	1.9071343133892062	6907.617929435188	1498.7621195847162
24.0	1.8627756016270949	6798.266081981943	496.3532042124569
26.0	1.8893296614821076	6878.338336852122	881.6687490428728
28.0	1.8672548315999908	5923.32525831237	2132.953562692243
30.0	1.861287760347063	5886.612459103753	454.64586960520364
32.0	1.9175616862687401	5925.611108187284	262.8230992339098
34.0	1.8659602586314104	6187.050277792883	518.7606114182514
36.0	1.8668022280688241	6526.089841138256	848.2538951985197
38.0	1.9040290996826899	6220.852115528695	1750.1984790302076
40.0	1.8835429186139634	5427.403638733746	2594.942072448019
42.0	1.894529750491206	6276.568621828569	1189.5369345851861
44.0	1.886450242938617	5943.423162014673	1170.7148477522007
46.0	1.8372278697918714	6536.912206063723	661.7502921062467
48.0	1.8748796339452447	5167.326375415775	1160.0052201541105
50.0	1.8959464866712104	5217.18587338044	1480.7981463059564
52.0	1.9008846046640502	5052.663593974344	1114.8649625225955
54.0	1.933476467565406	5903.628739695178	947.5025392817196
56.0	1.878130952622999	5206.237574029977	565.8340461779943
58.0	1.8710537694130733	5568.085649522145	851.7397543052065
60.0	1.863845553488552	4580.132055448496	1582.6793240391926
62.0	1.8912588023744847	4908.328338140569	1466.0152432173002
64.0	1.8514079376701809	6760.8896116872675	1071.8637467755825
66.0	1.9009852412922204	7854.570290098594	655.4311314880912
68.0	1.9098534051158578	7336.057766248297	71.534162168542
70.0	1.9462609936429704	6477.057830278912	578.1268027082792
72.0	1.9757154958028527	6149.573548743721	1809.335025817271
74.0	1.9068041256353014	6797.118886815807	239.51028724190994
76.0	1.9142648466123884	5971.778057128658	801.4711005647916
78.0	1.889604318428027	5515.190792006574	287.19211026169114
80.0	1.9180650240216113	5634.748443445456	331.2356211403102
82.0	1.913397921742217	6524.3008212884615	634.3431206393517
84.0	1.920538878343354	7242.700796678642	2280.8930133137183
86.0	1.892595120024128	6828.376699797102	2120.4273684012455
88.0	1.9285092240016817	7252.623413850384	1743.2190980407859
90.0	1.9280083744175496	6761.303675675015	617.5505450129858
92.0	1.9172135837724553	7664.906306534861	336.7951487896122
94.0	1.9681083986121002	6191.7065471632195	717.6985742534187
96.0	1.954517083090375	5251.931174469132	615.4308335960707
98.0	1.9168334115480683	4945.836263792235	173.99657844452804
100.0	1.9443947203121905	4155.92558840016	130.1671387976658
102.0	1.9094186438664955	4097.126145491072	86.81254511524675
104.0	1.933841068760721	7569.600901740803	855.9557156641841
106.0	1.905117345262803	6059.556639179989	413.41714156466116
108.0	1.9354469954265061	6697.120808758562	1611.220476043069
110.0	1.9210276293522799	4147.048162519791	1463.2010353961912
112.0	1.9340428895352089	4483.907448336901	988.8157660568336
114.0	1.9306912537039043	4576.55999817499	844.6405609721695
116.0	1.886501618990237	4974.179986675376	991.241614192702
118.0	1.9287186437644952	5270.500122783606	826.0463922315507
120.0	1.9395310821797267	4820.913582061773	1978.5590869461691
122.0	1.902459960077104	5362.597053038477	2244.8535756019387
124.0	1.9245958960796754	5996.962743858459	1134.464676086868
126.0	1.9200131686557558	4053.4635117669095	181.3386309752148
128.0	1.9273194193861483	5388.555783441715	-176.19349164601496
130.0	1.8776902526980563	5330.019304192778	409.9426361360135
132.0	1.938315575617287	5776.824248120121	3.255844082554614
134.0	1.8427189521605378	5034.962630176743	1308.6385993051877
136.0	1.8561192492187333	4639.310923983909	389.2100130333469
138.0	1.8245282624853283	4876.838685384707	761.4703687748723
140.0	1.8484553025740282	6086.058701754197	363.294487956662
142.0	1.838436943552069	5195.900327259333	666.3358773511189
144.0	1.7870264944011358	4942.674148967771	453.16497841724
146.0	1.8082463304739116	5426.041638970923	367.6446657953255
148.0	1.8393068906075336	5919.409499100376	281.1536859930749
150.0	1.7851446435853935	6022.689317007561	276.55468882081897
152.0	1.7326523775267284	5214.089453165867	1656.2481864008064
154.0	1.7488627789236004	6795.739672214908	173.04741790429244
156.0	1.742451752949554	5168.9839259549035	3852.7463383565128
